type,text
本文,ゲーム取りは、顔色を変えて、それでももう入口の下駄箱から、キルクの草履を取り出していた。
本文,交番から警官の見えたのは間もなくだった。
本文,警官は入口を這入ると、先ず一わたり室の中を見渡してから、
本文,「皆その場を動いちゃいかん」と云いながら斃れている男の側へやって来た。
本文,警官の後ろから従いて帰ったゲーム取りは、しばらく入口に立っていて、やがて静かに扉をしめると、足音に注意しいしい計算器の椅子に凭った。
本文,警官がいろいろ問い諮しているうちに管轄署からの一行が来た。
本文,そして正しい取調べがはじめられた。
本文,夜――それもまだ宵の口の、何時もなら夜桜の話など出ているであろう撞球場の、入口を閉めて、警官が番に立って、そして死体を取り囲んで――それは、何かひえびえとさえする光景であった。
本文,暫くして捜査課の一行も乗り込んで来た。
本文,がここではその冗々しい取り調べの様を叙述する必要はない。
本文,黒子の男は確に短刀様の兇器で殺られたものであること、年齢は三十六七歳で、懐中には大型蟇口一個、現金四十五円参銭、それから女持金指輪二個を所有していた他、身許を知るよすがともなるようなものは一切発見出来なかったこと――くらいで充分であろう。
本文,いや確かに他殺と認められたに拘わらず、その兇器が、室内隈なく、それから七人の男達の検査が厳重にされたにも拘わらず、ついに発見出来なかったことだけは書き落してはならない。
本文,ゲーム取りの言葉によれば、黒子の男は福原某と呼んで、話の様子ではこれと決った商売はないらしい。
本文,近くとのことではあるが家もどのあたりか解らない。
本文,三ヶ月ばかり前から、毎夜のようにやって来る常連のひとりだとのことであった。
本文,七人の男が次から次へ調べられて行った。
本文,法被の青年は洗濯屋の息子であった。
本文,この男は被害者の一番身近にいたと云うので、くどいまで当時の状況を訊ねられたが、この青年には犯人としての疑いは少なかったのか、係官の訊問は割に早く済んだ。
本文,次には「ざまあ見ろ」と叫んだワイシャツの青年が取り調べられた。
本文,がこれは、当時被害者とは距離の上で誰よりも遠かったのと、「ざまあ見ろ」と競技に熱中した結果と云うのでやはり相当なところで訊問を打ち切られた。
本文,三番目に取り調べられた男は、二十七八歳の商人風で、角帯に陸上競技のメダルをぶら下げていると云った風な、頭も真中からぴったりと分けていたが、これは住所氏名を問われて何か逡巡するところがあった為、人よりは余計に不必要と思われるまでを追及して訊問された。
本文,「何分にも店が姦ましいものでございますから、途中で撞球などしていたことが解りましては……」
本文,その男はそう云ってちょっと頭をかいた。
本文,それからゲーム取りの方をチラと盗み見た。
本文,「何処を見る？こら！」
本文,係官は苦笑をしのびながら叱※した。
本文,角帯の男の瞳には、その自分の権威なきみじめな様子を、想うゲーム取りに蔑んで見られはしまいかと云う馬鹿な危惧が、ありありと表われていたからである。
本文,十七歳と云う美しいゲーム取りは、そうした感情には全然関係のないらしい、幾分は子供らしいおびえた様で警官の様子ばかりを眺めていた。
本文,第四番目に取り調べられたのは禿頭の老人であった。
本文,これは商売人の隠居で、腰も低く、交番の巡査が相識の間であったから、一通りの訊問以外には何も訊かれなかった。
本文,私には様々なことが訊ねられた。
本文,ぐぐぐぐと云う呻きの聞えた当初から、その時の七人の位置、ゲーム中の黒子の男の言葉、態度、面識、感じ、そんなものまでが細々と訊ねられた。
本文,憎々しい相手ではあった。
本文,己れの勝に乗って、相手の技倆まで云々するような下品な黒子の男ではあった。
本文,が死者に対する礼――そうしたものを感じた私は、特に個人的なそんな感情まで答えることはしなかった。
本文,又、この事件では、それ程の必要はなかったのである。
本文,最後に、チョークを拾った新しい撞手が訊問された。
本文,「いいか」と係官が云った。
本文,「この傷の深さからすると、これは兇器を手に持って直接突込んだものではない。
本文,それから方向から云うと、傷は、恰度お前がチョークを拾うためにこの台の側に跼んだその辺からやられた、そんな見当になる。
本文,ここから投げると、少し覚えのあるものなら、充分あの男を斃すことが出来るのだ。
本文,ちょっと跼んで、短刀をそこへ投げつける格好をやって見い」
本文,係官は、この南洋土人のような色の黒い男を、特に我々にはしなかったお前と云う言葉で呼んだ。
本文,そして押しつけるような声音でそう云うと、もう罪人を扱うような態度で、その新しい撞手の肩の辺を押しやって、無理矢理球台の下へ跼ましていた。
本文,男の顔は蒼ざめていた。
本文,それから身体全体が、ぶるぶる顫えているのが私にさえ見てとれた。
本文,「とに角、お前は一応本署まで連行する。
本文,兇器はいったい何処へやったのだ」
本文,係官のその言葉は鋭かった。
本文,「貴様白を切って解らずにいると思うか！貴様はこの間まで曲馬団にいたではないか！印度人に化けて投剣とか云うのをやっていたではないか。
本文,こら！何故殺したか、そんなことは後でよろしい。
本文,兇器はいったい何処にかくした？」
本文,私はハッと思い当ることがあった。
本文,そうして捜査官の鋭さに一驚した。
本文,そうだそうだ、確にこの男はあの曲馬団にいた偽の印度人に違いない。
本文,この撞球室へも今日はじめての客であった。
本文,来る早々から何か含むところがあるような態度で、私には好意は持てたが変に不審な気のする客であった。
本文,考えて見ると、なる程あの時、若し短刀を投げたとして、一番恰好な位置にいたのはこの男である。
本文,そう云えば、チョークを拾うためとのみ見た、すうっと跼んだままで伸びて行ったこの男の右手は、問題の短刀を握っていたのではあるまいか。
本文,いやチョークを拾うにしては、そうだ、右手の高さが確に床よりはだいぶ高い空間にあった。
本文,「知りません――」
本文,と偽の印度人が云っていた。
本文,落付きが、黒い顔に浮んで来ていた。
本文,「兇器なんて――どうかよくお調べになって下さい」
本文,係官は、実にむずかしい表情をしていた。
本文,怒声が、今にも爆発するかと思うような恐ろしい顔付であった。
本文,が「いまいましい奴」と噛みしめたように男を睨んだだけで、その怒声は放たれずに済んだ。
本文,明らかに、係官にも今一歩、つき進むことの出来ないものがあったのである。
本文,問題の兇器の行方の知れないことがそれであった。
本文,係官の推理の跡を辿って見ると、これが他殺に間違いないから、犯人は明白以上にこの南洋の男でなければならない。
本文,そのことは私にすらが充分うなずかれた。
本文,が兇器は？この問題になるともう五里霧中だった。
本文,他に何等の手掛りもない事件であった。
本文,窓は、夕暮のほの寒さに皆ぴったりと閉めてあった。
本文,入口は、やはりこの商売の常で磨硝子の扉が閉されていた。
本文,床にもさけ目などは全然無かった。
本文,帳場の押入れまで係官の一行は調べたのである。
本文,七人の男も、ひとりとしてその間、この室から出て行ったものはないのである。
本文,そして兇器は何処にもない。
本文,傷は、たしかに短刀様の物でやられたことを物語っている。
本文,警察医はこの点署長に向って、若し見込み違いの時は直ちに辞表を呈出する、と断言したくらいであった。
本文,南洋の男をつれて、殺されたもじりを運んで、一行はついに警察署へ引きあげて行った。
本文,が問題の兇器の行方は、いったいどう解決するのであろうか。
本文,よし南洋の男が犯行を自白するようなことがあったとしても、致命傷を作った兇器の出現が望めない時、社会は又警察が罪人を造る――法以外の鞭によって心にもない自白をなさしめた――そう騒ぎ立てるのではあるまいか。
本文,翌朝の新聞には、この事件が相当な標題で報ぜられていた。
本文,謎の兇器の行方と、小標題がついていた。
本文,……私は話好きな友とたずさえて、撞球場への路を歩いていた。
本文,昨夜の交番のところから、撞球場までは二丁とない路のりである。
本文,家と家とに囲まれて、小さな空地などが町に珍らしい春草を見せていた。
本文,家々のどの軒にも、昨夜の事件が噂さされている心地だった。
本文,「いや僕は、たったひとつ、その兇器をかくす方法があったと思うんだ」私が云った。
本文,「僕が警察官だったら、一番にそれを調べて見るのだったが……」
本文,「どんな方法だい、いったい？」と話好きな、この事件にも直ぐに興味を持った友が訊いた。
本文,「あの場合、兇器を室外に運ぶ方法があったと思うんだ。
本文,尤も、これは取調べの上でなくては確実とは云えないが」
本文,「だって、誰も外へ出ないし、窓も扉も閉まっていたと云うじゃないか」
本文,「だが」と私は撞球場のだんだん近くなっていることを感じながら云った。
本文,「たったひとり、あの時室外に出たものがあるんだよ」
本文,友は、誰だ？と訊ねる代りに、ひどく驚いた表情で私を見た。
本文,「若しその人間が兇器を持って出たとしたら、あの場合、たしかに一時的にでも係官の眼をくらますことが出来た筈だ。
本文,そして僕は、間違いなく僕の考えが当っていると思うのだが――」
本文,「誰だい、それを持出したのは？」とうとう友が口に出して訊いた。
本文,私は立止った。
本文,私達は小さな空地の傍まで来ているのであった。
本文,「若し僕の考えが当っているとしたら、兇器は先ずこの空地の、その辺の叢に捨てられてある筈だが――」
本文,私の言葉に、友は犬のような素早さで早速空地へ這入って行った。
本文,それからきょろきょろと草の間を眺め廻した。
本文,ステッキの尖端が柔かい春の土の上を縦横に動いた。
本文,「いや捜すのは待ってくれ」私は懸命な声を出して友を止めた。
本文,「若しそこに兇器が見付かったら、却って僕は苦しむようなことになる気がする。
本文,止めてくれ止めてくれ。
本文,その代り僕のそう云う考えだけを話すから」
本文,私は、あのゲーム取りの娘の、涙にくれる姿を胸に描いて踵を返した。
本文,あの南洋の男とゲーム取りとが、兄妹か何かであったとして、止むに止まれぬ事情があって、それであの黒子の男に対して、苦心の末にながい間の復讐をとげた――そう考えた場合、覚えの腕で短刀を投げて、首尾よく目的を果した南洋の男が、短刀に結んだ紐を引いて、それを突嗟の間に自分の手許から袖の中にでもかくしたのだ、としたら……事件が解って人々が騒ぎはじめる。
本文,ゲーム取りの娘が交番へ――その時、かねて喋し合わした兄の手から妹の手へ、その兇器は渡らないでいるだろうか。
本文,妹は交番へ行く途中をたくみに兇器をどこかへかくしたのだ――磨ぎ澄まされた業物なら、大して眼につく程の血痕など附着する心配はない。
本文,あのゲーム取りと南洋の男に、些かも関係はなかったと誰が云い得る？そして犯行は、決して物盗りが原因とは云えないのではないか。
本文,私の考えはそれであった。
本文,私の脳裡にはもう一度、美しい娘の顔がうれわしげに浮んだ。
本文,私は娘が好きであった。
本文,あるいは、そんな言葉よりもっとつき進んだ感情があったかも知れなかった。
本文,私は来た時の目的をひるがえして、空地を検めるのを止めて引返した。
本文,この僅かな気持は、大方の読者にも解って頂けることと信じる。
本文,友は私を追いかけて来た。
本文,そして諸君よ、ああ友は小さくもない声で云ったではないか。
本文,「君、君、そのまま放っては置いたけれど、あの草の中に短刀があったぜ。
本文,血の付いてるところまでは見なかったが、新しい奴だ。
本文,柄を上にして、そう草の中へつき刺したものらしい。
本文,もう一度行って見るか？」
本文,「違う違う、君の見違いだ。
本文,なんかブリキの切れだろう」
本文,私はそう云って振り向きもしなかったことである。
本文,（「探偵」一九三一年六月）
