type,text
本文,加納春子は笑みもせず、またわるびれもせず、彼と小卓をはさんで、籐椅子のクッションに腰を下しました。
本文,そして彼の顔を見ながら、両の眉がまた少しく寄りあいました。
本文,と同時に、ぽっと頬に赤みがさしました。
本文,この頬の赤みは、いつも、何かの決意のしるしでした。
本文,山川正太郎はそれをも見て取りました。
本文,「一杯のみませんか。」
本文,差し出されたグラスへ、彼女は軽く頭を振りました。
本文,「いいえ、あたくしは……。」
本文,山川正太郎は一人でぐっと飲みほして、彼女の顔を改めて眺めました。
本文,近々に見ますと、その額の、時々寄りあう眉の右上に、厚化粧では隠れそうに思われるほどの淡さで、拇指の先ほどの大きさの痣がありました。
本文,――ああ、この痣だ。
本文,まったく、それが機縁でありました。
本文,だが、どうしてそうなったのか、明瞭でありません。
本文,重大な行動の動機が不分明に終ることは、案外に多いものです。
本文,山川正太郎自身、あの時のことを追想しても、すべてがぼんやりしていて、ただ、痣の一事だけが中心にはっきりしています。
本文,彼は酔っていました。
本文,友人の旅先での訃報を受けていました。
本文,つまらぬことで女中を怒鳴りつけました。
本文,ちょっと父と議論しました。
本文,いくらか感傷的になっていました。
本文,その他、それらのすべてのことも、別に取り挙げるほどのものでないのは、勿論でありましょう。
本文,そしてその晩、彼は書斎で、東京都の地図を拡げて、町名を辿りながら、空襲による罹災地域を見調べていました。
本文,傍から彼女も地図を覗きこんでいました。
本文,彼はふと眼を挙げました。
本文,眼前に、彼女の横額の淡い痣がありました。
本文,電灯の光を直正面に受けて、妖気を湛えてるようでした。
本文,彼は椅子から立ち上りました。
本文,彼女は顔を挙げました。
本文,その黒い瞳が、痣の下から彼に縋りついてきました。
本文,彼は彼女の肩に手をかけ、抱きすくめて、自分でも思いがけなく、彼女の痣の上に唇を押しつけました。
本文,「あ。」
本文,声ではなく、全身でそう言うけはいで、彼女は両手で彼を押しのけようとしかけましたが、そのまま両手を顔にあて、泣くような身ごなしで彼にもたれかかってきました。
本文,その彼女の全身の、まるで骨のないようなしなやかな柔かさに、彼は驚き打たれ、その柔かさをかき抱きました。
本文,彼女全体、彼が知ってる如何なる女性よりも柔かでした。
本文,それが、凡てでありました。
本文,其後、彼女はいつでも、求めらるるままに、唇と抱擁とを彼に許しました。
本文,然し彼はそれ以上を求めず、彼女もそれ以上には誘いませんでした。
本文,こういう関係は、若い愛人の間や許婚の間に見られるもので、多くは結婚に至る道程にあるものでしょう。
本文,けれど、彼と彼女との間には、未だ嘗て、結婚のことは固より、愛情のことも語られませんでした。
本文,ただ暗黙のうちに、自由に抱擁を許し合っただけでした。
本文,彼は既に四十歳を越していて、幾人かの女性を性的に知っていました。
本文,彼女は既に未亡人で、軍属として南方で戦歿した夫との間に、信一という子供もありました。
本文,そういう二人が、抱擁だけの一線で踏み止ったのには、何か秘密があったのでしょう。
本文,単に、遠慮とか、世間体とか、真の愛情の問題とか、そのようなこと以外に何かがあったのでありましょう。
本文,そうした彼女の痣から、山川正太郎は眼をそらして、口当りは柔かだが強烈な柿酒をあおりました。
本文,彼女はただ静かに控えていました。
本文,沈黙は、二人の間では何の差し障りもないものでありましたが、彼女の両の眉は少しく寄りあっていました。
本文,山川正太郎は唇をかみしめました。
本文,――ここにも、俺の決意を待ってるものが一つある。
本文,も一回やるか。
本文,見廻しますと、絨緞からはずれた床板に、まだ、ちらちらと光る細かい破片が散り残っていました。
本文,それを、彼は彼女にさし示しました。
本文,「あれが分りますか。
本文,僕のダイヤです。」
本文,「ええ、存じております。」
本文,明快に答えた彼女を、彼はふしぎそうに眺めました。
本文,彼女はちらちらと微笑みました。
本文,「近くにおりましたのを、御存じなかったのでしょうか。」
本文,言われてから、彼もそれを思い出しました。
本文,宴席の間を、塚本老人がしきりに斡旋してまわっていたことは、山川正太郎にとっては、眼に余るというよりもむしろ不愉快でありました。
本文,この老人、塚本堅造は、若い頃から、山川正吉の傍についてまわっていました。
本文,けれど、その智恵袋ともなれず、相談役ともなれず、まあ鞄持ち程度に終ってしまい、老後には、僅かな建物の差配役というところに納ってしまいました。
本文,だから却って、正吉の歿後五十日のこの宴席を取り持つのは、当り前だと言えないこともありませんでした。
本文,けれど、この塚本老人が、山川家のことといえば、余りに何事でも知りすぎているのが、山川正太郎にとっては不快でした。
本文,親戚の繋りあいを詳しく知っていたり、資産状態を詳しく知っていたりすることは、便利ではありましたが、その知識のあまり、勝手な計画や策略をめぐらしている様子が、やがて見えてきました。
本文,父の放漫な暮し方のため、資産状態が可なり危ないことになっているのを、山川正太郎はうすうす知っていました。
本文,そしてそのことは、父の死後、塚本老人によって具体的に明示されました。
本文,「しかと、方策を立てなければなりますまい。
本文,お母上はあの通りでいられますし、あなたの責任が重いというわけでございますよ。」
本文,ただそういう風に、塚本老人は言いました。
本文,ところが、その方策の一つがもう、塚本老人自身によって考案され、実行に移されかかっているのでした。
本文,山川家が所有してる工場が一つありました。
本文,規模はささやかなものでしたが、そこに、可なりの資材が蓄積されていました。
本文,それは塚本老人の配慮に依るとのことでした。
本文,資材のなかの主要なものとして、美製鋼板、俗にミガキ鋼板というのが約八十噸あまりありました。
本文,そのことを、工場長の上原稔から聞かされて、山川正太郎はちと意外に思いました。
本文,ところが、それに関する上原稔の話は、更に意外なものでありました。
本文,概略しますと、次のような話でありました。
本文,この八十噸のミガキ鋼板は、公定価格の三倍ほどの時価で、直ちに引受者がある。
本文,つまり、八十万円ほどになる。
本文,ところで、今回、山川さんが某政党に領袖の一人として加入するについて、相当の金が必要である。
本文,そこで、右の鋼板を売却したいと思うが、如何であろうか。
本文,それが、塚本老人からの申し込みでありました。
本文,上原稔は反対しました。
本文,塚本老人は説きました。
本文,――山川家のためだから、まあ我慢して貰いたい。
本文,鋼板をそっくり転売してしまっても、職工たちに仕事が不足するわけではあるまい。
本文,真鍮の屑物が多量あるから、それを加工すればよかろう。
本文,また、たとい鋼板を扱って、各種の器物を製造するにしても、多くの熱量を要することだし、その辺の見通しが困難ではあるまいか。
本文,すべて山川家のためだから、よく考えておいて貰いたい。
本文,その話、大旦那が亡くなったばかりのところではあるし、若旦那にはさし当り内分にとの話を、上原稔は山川正太郎に打ち明けてしまいました。
本文,「私はただ、職工達を存分に働かしてやりたいと思っています。
本文,みな、立直った気持で、働きたがっております。
本文,鋼板は彼等の手に渡してやって下さい。
本文,同額の給与を貰っても、遊んでいるより働く方が本望だと、そういう彼等の意気を、私は涙の出るほど嬉しく思います。
本文,それで、お願いに出ました。」
本文,額が晴れやかで、色が黒く肉のしまった、その上原稔の熱情は、山川正太郎にも伝わりました。
本文,けれどその時は、山川正太郎はただ次のように答えました。
本文,「よく分りました。
本文,もう少し考えた上で善処しましょう。」
本文,山川正太郎は眉をひそめました。
本文,何か陰謀に似た影を感じました。
本文,そして、塚本老人に問い訊してみようと思いながら、その、慇懃な態度にくるまった無表情に当面すると、何も言い出しかねました。
本文,そういうことのために、宴席で斡旋してまわってる塚本老人の姿は、山川正太郎の心を刺戟しました。
本文,そしてますます、決意に似た感慨をそそりました。
本文,まったくのところ、決意に似た感慨にすぎませんでした。
本文,終戦後、民主主義の線に沿う社会革命が、急速に進みつつあるような外観を呈しながら、実は健全に進行するかどうかの見通しは未だつきませんでしたし、殊に経済的には、如何なる混乱が突発するか分りませんでした。
本文,その不安定な時勢のなかで彼は、恰も戦争中に積極的に動かなかったように、やはり積極的に動こうとはしませんでした。
本文,ただ、飲酒と無為との独自孤高な生活を、これではいけないと思いました。
本文,なにか新たな生活を、幻想的に追求しました。
本文,資産の危殆も却って快いものに思われました。
本文,そして新たな出発線を、亡父の五十日忌に置きました。
本文,そういうものに頼ったところに、彼の決意の浅さ弱さがあったとも言えましょうか。
本文,それでも、決意に似た感慨は、深くそして痛く、ともすると彼はよろけそうになりました。
本文,新らしい某政党の若い総務の本間利行が、帰りぎわに、彼をちょっと物蔭に呼びました。
本文,「あなたもぜひ、党で大いに働いて貰わねばなりません。
本文,自重して下さい。
本文,それから、ミガキ鋼板のことは、万事承知していますから、御安心願います。」
本文,囁いたまま、返事も待たず、玄関の方へ出て行きました。
本文,それを見送るのに、山川正太郎は苦痛を感じました。
本文,そして玄関から引返すと、ベランダの椅子に腰を据え、柿酒の瓶を引きつけ、酔態を意識的に装って、もう誰の見送りにも立とうとしませんでした。
本文,後れて辞し去る上原稔を、彼は呼びとめました。
本文,「君はまだいいよ。
本文,も少し飲もう。」
本文,上原稔はちょっと躊躇しましたが、腰を下しました。
本文,二人は黙っていました。
本文,上原稔は山川正太郎の眼を見ました。
本文,山川正太郎も、相手の眼を見返しました。
本文,それから視線は分れました。
本文,やがてまた視線が合いました。
本文,「飲み給えよ。
本文,」と山川正太郎は言いました。
本文,上原稔もグラスを手にしました。
本文,そして、飲んでいるうちに、何か光に似たものが、山川正太郎の頭に浮びました。
本文,それが何であるかは、まだはっきり掴めませんでしたが、小さな皺を寄せていた彼の額の皮膚は伸び拡がり、眼眸は輝いてきました。
本文,彼は手を差し出して、上原稔の骨張った頑丈な手を握りました。
本文,そして言いました。
本文,「吾々のために乾杯しよう。
本文,僕は君の身方だ。」
本文,上原稔は眼をしばたたきました。
本文,「これが、先日の君への返答だ。」
本文,「分ったね。」
本文,俄に大きく見開いてじっと見つめた上原稔の眼は、涙にぬれてきました。
本文,その眼を伏せて、彼は言いました。
本文,「分りました。」
本文,「鋼板は、明日からでも、どしどし使い給え。
本文,君に任せる。
本文,僕も、出かけるよ。
本文,いいだろうね。」
本文,上原稔は頭を下げました。
本文,「さあ乾杯だ。
本文,あけ給え。」
本文,飲みほしたのへ、二つとも、山川正太郎はなみなみとつぎました、そして二人一緒に、グラスを挙げて、一息に飲みました。
本文,上原稔はグラスを卓上に置きました。
本文,それより先、山川正太郎は飲みほすなり、グラスを床板に叩きつけました。
本文,薄手に彫りがあり足のついた高杯で、微塵に砕け散りました。
本文,最後まで居残っていた二人の客が振り向きました。
本文,茶を出していた女中が急いで来ました。
本文,そのあちらに、加納春子の静かな眼がありました。
本文,その眼から、何か刺されるようなものを山川正太郎は感じて、顔をそむけ、戯れのように上原稔に言いました。
本文,「これが、ほんとの乾杯の作法だ。」
本文,その時の加納春子自身、いま、上原稔がいたところに腰を下して、山川正太郎の前にいました。
本文,山川正太郎は沈黙の後に言いだしました。
本文,「いよいよ、あなたにも、返答をしなければならなくなりましたが……。」
本文,彼女は心持ち大きく眼を見開きました。
本文,その顔は微笑んでいるかのような静けさでした。
本文,「何の御返答でございましょうか。」
本文,「いや、あなたと私と、二人に対する、私自身の返答です。」
本文,彼女の両の眉が、ちらと寄りあいました。
本文,山川正太郎は室内をまた見渡しました。
本文,もう誰もいませんでした。
本文,電灯の光りがまじまじと明るいだけでした。
本文,「塚本さんは、もう帰りましたか。」
本文,「さきほどまでおいででしたが、もうお帰りになったと思います。」
本文,もっとも、塚本老人は、近くに住んでいましたので、帰り去ってもすぐに再来することはよくありました。
本文,それを、山川正太郎が尋ねましたのも、実は、他のことを考えていたからでありました。
本文,或る時、塚本老人は言いました。
本文,「あの加納さんは、よく出来た方でございますね。
本文,万事しとやかで、そして、何事にもよく気がつかれますよ。
本文,お母上の従兄筋にあたる加納家の末の娘さんですから、御当家とも深い縁故がおありになります。
本文,その故でもありますまいが、お母上には、まるで御自分の娘のように、お気に入っていられますようでございますね。」
本文,そんなことを、山川正太郎に向って言う塚本老人の真意は、まだ明かでありませんでした。
本文,だが、そこにも、なにか陰謀めいたものを、山川正太郎は感ずるのでした。
本文,山川正太郎はじっと加納春子の顔を見て、言いました。
本文,「あなたは、どういうことになろうと、あの塚本さんを、恐れはしないでしょうね。」
本文,「これまでも、あまり気にかけたことはありませんし、今後とて、その通りだろうと思います。」
本文,なにか怪訝そうに、彼女は彼の方を見つめました。
本文,「それでは、言いましょう。
本文,信一君をこちらへ連れてきて、この家に住みませんか。」
本文,その問いが、実は返答でありました。
本文,彼女の子の信一は、鎌倉にある山川家の別荘にいるのでした。
本文,はじめは彼女も、そちらにいましたが、彼女の若い叔父さんたち一家が戦災にあって、その別荘に住むようになってから、東京の山川家に事ある毎に、彼女は手伝いに出て来ました。
本文,そして次第に、山川家に寝泊りすることが多くなり、殊に、正吉の病気から死去から仏事へかけては、山川家の一員のようになって働きました。
本文,そういう状態も、もういずれかへ決定すべき時期になったのでありました。
本文,つまり、彼女は信一と共に鎌倉に住むか、山川家に住むか、どちらかにすべき場合でありました。
本文,ところで、二人の情愛の問題につきましては、山川正太郎が多年守り通してきた独身主義と、加納春子の子の信一と、両方を互に尊重して、結婚は最初から問題でありませんでした。
本文,それを前提として考えますれば、彼女が鎌倉に住むことは、或は情愛を通じ合う途があるかも知れぬことになりますし、彼女が信一と共に公然と山川家に住むことは、情愛を封殺することになるのでした。
本文,それが、彼等の人間としての道義でありました。
本文,この点も、暗黙の間に理解されていました。
本文,山川正太郎の返答を聞いて、加納春子はぽっと頬に赤みをさしました。
本文,そしてじっと宙に眼を据えました。
本文,彼女の頬の赤みが引いてしまう頃、山川正太郎は涙ぐんで感傷の底に沈んでゆきました。
本文,その底から泳ぎ上ろうとするかのように彼は言いました。
本文,「この決心は、いけないでしょうか。」
本文,彼女は大きく息をついて、静かに言いました。
本文,「あたくしも、それより外に途はないと思っておりました。」
本文,彼女は両の眉が心持ち寄りあったまま、微笑みました。
本文,「乾杯して頂けますかしら……。」
本文,山川正太郎は立ち上りました。
本文,そして二三歩あるいて、言いました。
本文,「あなたのその額の痣は……どうして出来たのか、聞かして下さい。」
本文,彼女は、彼が驚いたことには、ほんとににっこり笑って、話しました。
本文,けれど、彼女のその話も、すこぶる曖昧なものでした。
本文,或る時、亡夫と諍いをしたというのです。
本文,――良夫がもう酔っ払って、正体もなくなっているのに、まだ、到来物の鹿児島の本場の焼酎をあおろうとしたから、彼女はそれをとめた。
本文,むりにとめると、お銚子をやにわに投げつけられた。
本文,それが、額に当って打撲と裂傷とになり跡が残ったものらしい……。
本文,「それからは、あたくし、男の方のお酒には、もう口を出さないことにしました。」
本文,憤懣とも自嘲ともつかないものが、山川正太郎の胸うちにこみあげてきました。
本文,――あれほど気にとめていた彼女の痣は、ただそれっぱかしのものであったのか。
本文,それぐらいのことさえ、俺は彼女についてまだ知らなかったのか。
本文,彼はじっと彼女の卵形の顔を眺めました。
本文,「乾杯しましょう。」
本文,とろりとした茶色の液体をなみなみと満したグラスを、彼女は静かに手にしました。
本文,二人は同時にグラスを挙げました。
本文,彼女は眼を細めて飲みほし、グラスを卓上に戻しました。
本文,それを、彼は見定めてから、手にある空のグラスを、床板に叩きつけました。
本文,音はわりに小さく、微塵に砕けて、光燿の破片が散乱しました。
本文,憤りと悲しみと一緒になった感傷が山川正太郎を囚えました。
本文,涙が流れました。
本文,「ちょっと、こちらへ……。」
本文,彼は室内の襖かげ、外から覗き見られない片隅へ、彼女を連れてゆきました。
本文,彼は彼女の肩へ手をかけました。
本文,彼女は頭を振りました。
本文,「乾杯のあとで……いけません。」
本文,それを上から押っかぶせて、彼は彼女を抱擁しました。
本文,彼女の柔かな身体を抱いた両腕に、ぐいぐいと力をこめました。
本文,彼女は片手を彼の胸にあて、とんと二度ほど叩きました。
本文,彼が腕を離すと、彼女は息絶えたように畳の上にくずおれましたが、やがて、一息、肩が動きました。
本文,その息の根を見定めて、彼はそこから去りました。
本文,中廊下に出て、曲り角を経て、茶の間へ行こうとしますと、そこに意外にも、塚本堅造が立っていました。
本文,壁の表面とすれすれに、殆んど壁にめいりこんでるかと思われるほどでした。
本文,そして、軽く頭を下げていました。
本文,山川正太郎は、なにか寒けがして、立ち止りました。
本文,白髪の多い小さな頭、皺だった額、足があるとも思えないほど細そりと垂れしぼんでる和服の下半身、それだけを、山川正太郎はじっと眼に入れました。
本文,塚本老人は更にまた、頭を下げました。
本文,山川正太郎は、くるりと向きを変えました。
本文,そして、階段を上って、書斎へはいりました。
本文,まだ身体はひどく酔いながら、精神はもう酔いがさめたような、冷熱の合間にある心地でした。
本文,彼は煙草に火をつけました。
本文,それを吸いながら、窓を開きました。
本文,白布を敷きのべたような月明の夜でありました。
