,S00,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99
750,0.7015641025086453,0.6227781569216617,0.7498990746411989,0.7413681954209417,0.8360571679995935,0.817729098782331,0.6982772444921421,0.6359473787099055,0.6229139367520312,0.6306327923897004,0.5041251096109141,0.49249518991857,0.45710843151465114,0.4121671789171324,0.5227084932252674,0.6063545399219183,0.5359601274498556,0.5758267093806276,0.6382621327435472,0.5815698991806888,0.5211618981861674,0.40372477638479487,0.3825805281409567,0.47248323595695596,0.5901520992957048,0.6025553462100555,0.4870962001073398,0.510397095217753,0.5710454059183251,0.5792440819720103,0.5320777945815411,0.48768933440556367,0.46283780274177627,0.4006838774816056,0.5075666342599168,0.41479417903669324,0.42579706501698805,0.4568434806505269,0.46275283193382843,0.3676345014329204,0.3532797021253883,0.41231808521861446,0.38119454022569527,0.4238041910610943,0.5475447890138934,0.5671982343232046,0.8156146516811047,1.0,0.960734455201096,0.92933016753791,0.9540275984009977,0.8889314448086952,0.8799876539164535,0.8017377406447808,0.6838651085522887,0.7364444825399352,0.8515472130234636,0.8768053663689891,0.8429526497558895,0.8761242068601873,0.8682781801541809,0.7974654199655178,0.5945431946538386,0.567620337420413,0.30277405762620846,0.3420396024251123,0.34880466960479967,0.27132978798110674,0.2886914501467019,0.2742240607068235,0.16324449655098014,0.23260588035109167,0.2776412461727289,0.28026737700039045,0.2823041160393717,0.23845844845784842,0.20503343831041246,0.14808931405363832,0.14039147290408066,0.2096214852134371,0.07291854011302591,0.0,0.10894814779710174,0.20979510597363538,0.28332675429693027,0.3408978182079741,0.33341858317936046,0.504224241560132,0.5934645222166849,0.49704127863622694,0.4521207741947911,0.6344606935259584,0.6335895184909447,0.6583870877214915,0.6597233636250653,0.6789348175672065,0.5953619181205753,0.6397387151318905,0.7290682160278626,0.8125500606290486
751,0.37674449376681146,0.21404084191710743,0.12949806350406112,0.11300701989818669,0.08193669008614105,0.13050424827606436,0.1587553270819051,0.12035060169359359,0.08853279739244435,0.1178576294645829,0.08686309827441734,0.0024291102386858106,0.03588295606865773,0.0,0.11109031492258642,0.06510868269827294,0.1527099214750527,0.11987166931021218,0.16855359258607872,0.34645803413152126,0.41191199957584723,0.44949579326598177,0.49818481642320667,0.4586658265773682,0.4586658265773682,0.5288161111039044,0.5326412874092431,0.735972455253841,0.8552883679812813,0.8717827733000585,0.9096583904090563,0.8975902799929205,0.8721392833052293,0.9181209155295428,0.9643774658556099,0.9624143592148638,1.0,0.8594544973540327,0.832650653544233,0.716477509632949,0.6885353671413761,0.749664909370241,0.8735500689599066,0.9501103518982356,0.889414650065919,0.6014870289866682,0.5448908674329437,0.39896035809257857,0.474952391928942,0.46428197830047485,0.46949120971732683,0.4720105487877001,0.4668116061297911,0.4674809660917103,0.4846989013913877,0.5201886716244811,0.44776700030144106,0.4444901288698965,0.4444901288698965,0.2939325392432386,0.18481546711511157,0.12163226133455805,0.1521642298009012,0.20101043546534317,0.134517888082256,0.2699661385662709,0.22972527760675743,0.23042254893328806,0.16312090709227675,0.18813861971084256,0.27610090750886707,0.2122562693222272,0.2803810620141244,0.2537770087953822,0.2537770087953822,0.2569004745892034,0.2654702389669879,0.2985751184157323,0.2954272797635812,0.3142651121021989,0.2662323987409228,0.2137951747636258,0.2658560971128105,0.23932819434356772,0.208931294259428,0.24123685214194454,0.1819412377659702,0.17266070419503898,0.17875096342551225,0.1973877509076094,0.13619575839674228,0.15843194208687997,0.1788280083967338,0.23320823382546968,0.25295894625144105,0.39215316257057614,0.46720421057021466,0.5602570675645622,0.5906600960460464,0.7610982942917179
753,0.7064329153117622,0.6843219059576643,0.5902787064223327,0.4934220656289272,0.4817965867361201,0.4342320104492639,0.4359294913177959,0.32627079135319137,0.3390212883646343,0.32854928206064393,0.33774408790995336,0.35448894979728324,0.3153443286550272,0.2684471571551724,0.26166033052352755,0.2611933838509539,0.3204663946282909,0.29530317942297196,0.38531437076682695,0.37717867122148224,0.41375161253165627,0.41154379039606426,0.3252162138022803,0.316990674160787,0.26845172927918387,0.25408420151573785,0.33178223922187966,0.34107359662795467,0.42060641806681276,0.4365943472526947,0.5158973418605314,0.4830538426823205,0.48753821776894396,0.47403417567349265,0.4857837900522719,0.5812837315367106,0.590049260341494,0.6171834213425805,0.6419675186293662,0.6859531301622381,0.7798250480850019,0.8613627057651867,0.9446903803220347,1.0,0.9147884573814448,0.9061146805627471,0.7785927246419178,0.6962708915010813,0.6595757876932913,0.6731448871174983,0.519383880315954,0.5301253935291736,0.4162462899596264,0.3369007258089439,0.27782646506615155,0.2862384699462456,0.27924583886554055,0.3138973013545096,0.27234768690107436,0.18897085442954895,0.18762812658966402,0.1267225986180402,0.13527054569607225,0.1027311306723938,0.08323236459130835,0.030512745686068467,0.003597441896972427,0.0,0.05257918664248066,0.07916191523700677,0.15123016624522534,0.13861268539722602,0.17016349411068127,0.20028415295837157,0.2318400520174634,0.22804309301090747,0.2933110828709264,0.30043186275636835,0.2686221443645419,0.2553896223043234,0.3085576384913834,0.35630346613644465,0.36110903248889104,0.3916293615144727,0.3679535271084077,0.43237347002351273,0.3492904986477299,0.4114523884994586,0.3859187928954689,0.4262488860314412,0.43288464035597835,0.4634560583630506,0.4216480230185947,0.3559361848101262,0.2768038211389956,0.3260075962005074,0.2865723282076103,0.3819633882959799,0.37334460005420356,0.45097494025364254
754,0.2121795025654335,0.0,0.028769336123173367,0.02701037368686892,0.04523874548570573,0.06989934565055848,0.055347218597888305,0.20870569195175387,0.28093496030928394,0.439598059839604,0.45465197114065936,0.4242415614012459,0.3075455859116569,0.38922893179041673,0.40124980270026467,0.452313889718084,0.36571341427750315,0.33534366852589365,0.39780066453249846,0.5142194066362168,0.6811683415693438,0.6451852857491363,0.6965702971930786,0.7684310153534857,0.6527442709609482,0.5954920466755915,0.45141501152403685,0.36542400269218694,0.4711072464210497,0.49858773403878004,0.5102252284279613,0.5031069992219732,0.6114646022326445,0.7045612197145644,0.6944821335075095,0.6790698347255173,0.5600568146249222,0.37555309267802695,0.44766921620159134,0.4178002814047691,0.4508907174006257,0.5544335660257421,0.5791654572126728,0.6249855367477759,0.6160849450495713,0.5408121110601223,0.6025825720088644,0.7530309893663278,0.8883877196016646,0.8168573711896338,0.7475500461334603,0.7180688682252898,0.7511567955295579,0.8371127209547615,0.8987910492753703,0.8518371417524436,0.8892312917539947,0.8459553688762396,0.8718166349593859,0.7654101619104302,0.7817200254869068,0.8898367317705598,0.9149180637924446,0.9025039970324737,0.8508536701280881,0.6641786395230348,0.7652993136119204,0.8446772965900259,0.8701483167775217,0.7559820538308524,0.6676527727452667,0.5224231490983914,0.6712375771047017,0.5675413439700807,0.5659651507612318,0.3495899829025341,0.3771254648893127,0.21711963575740353,0.23035955853904527,0.30199986178793475,0.2249440567243733,0.11450847188211447,0.21019363258380147,0.08969096694698005,0.06444554856036686,0.04519203942247634,0.11889077989263615,0.15074242748163277,0.33133601348207165,0.19334242529533108,0.21346783161642813,0.37426023835859606,0.6353631769384377,0.6727016283000673,0.8636383452183856,0.8517219595634522,0.8045548351272798,0.8574186754254518,1.0,0.8900333542212723
755,0.6591424911900073,0.6116138115851775,0.538147904998082,0.528547851176375,0.45886725439834064,0.38365506870445615,0.28259496364809283,0.19436002241589673,0.16561718181746193,0.12834771007167844,0.1460375134806542,0.28627714572572965,0.3783761207710231,0.34048940869698097,0.41963154946988623,0.46530396583862793,0.5110643717800438,0.5601156142138713,0.6664510600661246,0.7137822774922871,0.8234258249304082,0.9471490920115503,0.9159710771126531,0.8680608847998925,0.827311678852719,0.9924981684475471,0.9627928376550248,0.9943115800242416,1.0,0.9811329365766636,0.8999120123656306,0.8791245041868303,0.8690114482749847,0.7449905729634997,0.7808208875990125,0.7492319086360224,0.7372348206748516,0.6977144336438,0.7310518957077106,0.7065106337911281,0.6920566379348517,0.8080408854961788,0.8290240083184542,0.894437464916953,0.7854225956951264,0.8151279264876488,0.8151279264876488,0.847071409066175,0.8378925696304753,0.7704254594763174,0.7519590719745821,0.7772661476290742,0.7947347971043588,0.7310695078049617,0.7649786950235936,0.6356081501360008,0.6893011233461671,0.6192501340553902,0.5804313924800745,0.33394315610090386,0.21368234205395045,0.21552400181969733,0.1544982843477602,0.16610287981470465,0.2534193558956118,0.25842556924676047,0.21698847318775025,0.23331689466676303,0.3211570949714228,0.2335166270255724,0.2711003454554679,0.19059637174221758,0.25390187010939663,0.2537564603910218,0.30181700226228647,0.21371687625929903,0.19218428852848177,0.3209330215255564,0.3209330215255564,0.4044875093835275,0.3941197649777713,0.3602446985383043,0.4264061516008306,0.3625367635569954,0.3284180853251423,0.29618359420698076,0.2222558841905109,0.18649230727263016,0.1800805715959596,0.17146771591499546,0.19293380750711708,0.04520659166650502,0.07441099269710609,0.16422066362583834,0.16296957406287818,0.16296869851651774,0.025931258895195864,0.025931258895195864,0.0,0.23125622274556257
757,1.0,0.7820384865213403,0.6268433564674837,0.6186023841788322,0.4279415275150005,0.37981003552591114,0.2730422321566517,0.34977668161961323,0.3010988144509448,0.2922516385716095,0.24114538038892663,0.29265431645814166,0.30624537820181824,0.28385304170904824,0.28418541083178855,0.2152547720111651,0.23181019198587277,0.23181019198587277,0.15719462579467258,0.24789266469048418,0.2696825555087215,0.34081201019763047,0.23646640819716677,0.27454100714258534,0.3664472221617588,0.3477539480696619,0.3618101748554736,0.36249677376035844,0.36249677376035844,0.4235508087457736,0.40834650817193635,0.3975697833649539,0.3304669621819963,0.3772578075943294,0.3772578075943294,0.3772578075943294,0.3585473567734542,0.3585473567734542,0.3648714252414332,0.19760025682765325,0.3076918464001595,0.4286353665905928,0.38952849083791136,0.42717892129571094,0.3612612289577877,0.40496635901763256,0.367363279809052,0.40822058583965787,0.3942229695734935,0.315114960272537,0.3939697327020591,0.4194727730392276,0.4194727730392276,0.4194727730392276,0.4371016111559636,0.4371016111559636,0.4785823791620923,0.43973669624510553,0.532595389251968,0.5130118058112366,0.6087192992453394,0.5277738733761876,0.5298366977354155,0.49091107527245265,0.399552384408917,0.41544719527085433,0.40951786957350317,0.3136457436223029,0.17761523655668676,0.284080751506045,0.1955129860337686,0.15634321658254413,0.16777918146025944,0.1863249013134676,0.21009699705690593,0.24704440705482278,0.22427408986956923,0.22427408986956923,0.12448026771623993,0.12609327489800165,0.0,0.03549277619351442,0.04958525711199587,0.04958525711199587,0.10558856013092016,0.133407642587758,0.2242158117653742,0.290801221347188,0.4780970919817868,0.4371311289531932,0.4637579286833178,0.46261149033298854,0.4657439743389725,0.46650581959327164,0.4879713285255627,0.5648725602027636,0.6278425266646968,0.6700580521195993,0.7503763826080915,0.6129493686916878
762,0.7393390240078216,0.8180108456890941,0.8020036365809913,0.7492284073561863,0.764773610660423,0.7762613603498527,0.7840240349713052,0.726356854254034,0.7579466836404943,0.7570392260416685,0.851572432597297,0.9192521021318592,0.8121061121000382,0.7196616106894648,0.7755618444443555,0.7624253937845527,0.8487822666810418,0.8134352377749045,0.9242430605717513,0.8844748520771848,0.8164318082265182,0.659620304076075,0.7473070182474442,0.7010553200641149,0.6423573705056973,0.5863579608849224,0.6101362022391045,0.6368766629407965,0.6442844775042506,0.5734443021543603,0.472168458889461,0.5253826411554505,0.7585328606351959,0.7733984212905465,0.7154150305941427,0.8080868002731001,0.9309051784588499,0.8288434697082276,0.7898977029202697,0.7853414561326381,0.8092687342425184,0.765275887392543,0.7828398106211554,0.861597995703255,0.9271910416288547,0.9826887281093657,0.9149132418828047,0.8733704666677692,0.9635623782451109,1.0,0.9375638511772117,0.7940793100662552,0.6349061938062036,0.6428110831810754,0.6597701478013168,0.5554749592697671,0.6247314933612835,0.6998963782002954,0.6637675117458525,0.5876147357128829,0.6976694355637015,0.6921114746775507,0.7176665831144785,0.6498975280743092,0.6199697879816594,0.6341482259716688,0.5937178709414331,0.5416817674649586,0.6172501086667799,0.5074292303527134,0.5804671177678115,0.6136530269536612,0.5938049923638415,0.58668274827463,0.53669476728362,0.42677086713749995,0.37276914402180633,0.3530871891003565,0.3489050590749618,0.27173361260151113,0.13923035910915574,0.023355792414177925,0.07307946976483676,0.0786976953822067,0.0,0.05096525258862317,0.07538621485577766,0.03198696589549841,0.015184215345260342,0.04004454527163328,0.11430354575691451,0.13228023256343205,0.18506187454716036,0.11096499431997867,0.20098931882366367,0.2485343995360971,0.3070481558007913,0.43760904281532553,0.3602584352825844,0.5465077484880038
766,0.8139143740093701,0.8594269901477591,0.9521365406949278,0.9210767754675488,0.9934278863827954,1.0,0.9666223288436905,0.9248936618084797,0.9331781668757497,0.9209458770407959,0.8660190450312665,0.8072558871062311,0.71137416230281,0.6326468581886269,0.6266274383583647,0.595495216891157,0.5328196640424286,0.5038875019012475,0.434819802644567,0.39101148425767057,0.322123434733446,0.3375729207578651,0.3177769882774387,0.2837755212700757,0.2198427838246846,0.14275602341793117,0.12773217481085694,0.10185028073547125,0.11766842493122745,0.15130989970795317,0.18210262383548664,0.20043412012298015,0.1960277695189989,0.18302492920402175,0.1461774610533013,0.11633533006477578,0.036398816605241684,0.04632343913794663,0.03365449132537523,0.020714812235134387,0.0,0.059940215885691296,0.11574299969175844,0.13394794816044855,0.08728994139197065,0.07750805799468181,0.05146719476253433,0.04919575509026642,0.06724662932607148,0.11549903592144613,0.09329199847503351,0.11326923960216335,0.1736737109198863,0.2661487646784331,0.317306920766341,0.34871070051867525,0.41287637382510617,0.4400949951326349,0.502297291984169,0.5205240424859403,0.5839215806836535,0.5831624799454979,0.6556261608817096,0.699258024881313,0.7211001070724791,0.7145185656682503,0.6861898906618242,0.7156522508112745,0.7638299621715128,0.8343370265079161,0.7990572279116682,0.8163064458004764,0.813092758513504,0.8166405401554132,0.7717935498856605,0.7295526859725058,0.6262881529148546,0.584021073649203,0.5565045973751185,0.5549773708369784,0.5075830618878145,0.4904635342501733,0.48744787654444444,0.4624214624014998,0.4360397354056272,0.40094388815645216,0.3780444906495122,0.344768837575123,0.33675226700112126,0.31054451630977026,0.30509792162688437,0.3406931907424844,0.3209097657699801,0.33158734527691164,0.31196921744002926,0.29762122891887316,0.2886973167649967,0.2720330611418911,0.3224813949656068,0.33787488753771844
770,0.5322276802655758,0.5632529877291053,0.5583517970122378,0.6576407427719598,0.8034816097498415,0.8237276984342544,0.8468631754377953,0.9291960354388858,0.9808765041066203,0.9409030122342004,0.9912280431890488,0.9610812450454621,0.9850229974730015,0.9818402607458501,0.9542575547794708,0.9908522292578851,0.9648030910817644,0.9218615688867178,0.9416629680842417,0.9147785486330563,0.8658057954191573,0.7883822627146565,0.7708285733645929,0.7600618773083312,0.5979005765918661,0.5409606246476615,0.4344577587688839,0.32905267224511686,0.293943730959748,0.34318782878295756,0.2928627978281091,0.3075171166422623,0.24859632863323936,0.2517790653603909,0.2713628963139011,0.2600567255332317,0.22093477881493379,0.20135599175201851,0.07970719593310403,0.036745618820714906,0.06258764658946248,0.0872802241258122,0.06583627174761941,0.06583627174761941,0.03371207128258198,0.03371207128258198,0.09394897368264468,0.18334772582225548,0.23118868126079056,0.1384454555411136,0.07711164846256019,0.022960476156821532,0.10065430478684753,0.07049513298663011,0.12120930218896547,0.21009618991696757,0.19756008010329332,0.34629912856743955,0.4208197166268021,0.4531270539382571,0.5193651792242583,0.505026797281253,0.522189629192049,0.5783439406538152,0.5878098755600731,0.7247014700036324,0.6471991004074958,0.6344189117629251,0.6225925056611408,0.7541854379324137,0.815519245010967,0.8053169902415288,0.833481031280089,0.919133710351859,1.0,0.8455498962051304,0.8238016654425604,0.6979629382436198,0.6502612733008083,0.6179539359893533,0.5888232915527042,0.6248673212003312,0.5677605229698801,0.4798814412402778,0.5314663799193983,0.39457478547583913,0.4480427356553597,0.39132625544165384,0.32988870987176117,0.24179490549695587,0.24179490549695587,0.29149401375797956,0.16553939772039253,0.0,0.03278003616780449,0.10964942301534145,0.15952400948301546,0.14009133400062104,0.12842065628088298,0.33166276277334567
772,0.7293490081099658,0.7553289233318474,0.8680875010427102,0.7955632822034724,0.8025781278977612,0.7547481335579773,0.751088057567198,0.8318467311311074,0.8883550460425096,0.9544402080407954,0.9846330830392266,0.950851044358099,0.8473136141693983,0.8556975767265642,0.8941386133005017,0.9153547809471537,0.8508559556470219,0.785944047924405,0.8598344139418898,0.753154377970263,0.7057560487569686,0.7166402915193578,0.7908318055560277,0.7732174307347747,0.6715976947972072,0.5556866039281256,0.42053288578932313,0.418190601144261,0.41769745520809837,0.4974066867511577,0.5513563478176935,0.7280683879377745,0.7913918124159993,0.8543899969980238,0.9231176842569201,0.7586463293822716,0.7965465675805606,0.7880341067339576,0.7058553030149178,0.6814579973063584,0.7440289118596666,0.8300987741367587,0.9704496652338956,1.0,0.9176305386248775,0.9002983344026584,0.8600067062095993,0.8463090731060376,0.5872642030432916,0.4807531463847464,0.4828557398712269,0.5112789640097634,0.5231890616204543,0.41330636624337586,0.283500684678842,0.3733361709314531,0.29231679001338556,0.20438815706640187,0.13832852300230453,0.25332437046203904,0.19570694841439018,0.38154163442037164,0.3382373684970946,0.29005378831973266,0.350086204387749,0.4087349141744887,0.35004377240193474,0.23279307302823188,0.22640972349717445,0.25708576920077875,0.2783837424341712,0.18519929811894043,0.12984532747525132,0.2336326098805632,0.28182064813288116,0.44234880643795543,0.2890201047866792,0.27797412863526655,0.1500234932168001,0.0,0.11520670837353082,0.21485493916158194,0.14854622324261207,0.17653599716197135,0.2587759668047694,0.24594879900292252,0.25607312980388314,0.2304447212855377,0.34357992029092366,0.506930715052041,0.44938098371911245,0.613105926811566,0.5165101149323433,0.4245869288535351,0.43117501898060223,0.4716770144705232,0.6226581227663092,0.7407021891776664,0.6034296365351844,0.5739847000803479
773,0.5048586939187414,0.4316855987862304,0.3227398458350352,0.30152416297929696,0.3697124512448292,0.37813837952749874,0.3778094706343527,0.3271295955794456,0.3652193026881174,0.47915036816114653,0.4998102307751095,0.5218716902870227,0.5361633817502713,0.5166364275460334,0.5250001155700216,0.5178789169402721,0.5352971511938776,0.5539625414321985,0.7437762049492344,0.7935488351693964,0.9222785016485668,0.9436676928001614,0.933871824286942,0.9669871026681631,0.9417856887581778,1.0,0.9382073228428155,0.8290570585460342,0.8508711675592867,0.6966702149793831,0.6568077566215756,0.5964214314539412,0.5071129299974633,0.549776557687977,0.48706171956923716,0.4237609224277741,0.3876758690114622,0.38255272797473233,0.34196343017338426,0.2351271291508613,0.06186018138892448,0.0,0.07360386559188575,0.04938174196227073,0.09219684854405127,0.18406824757479923,0.19591286546502534,0.32302084842485873,0.3323497573553411,0.4760417261057919,0.4768908584295558,0.5279699712701985,0.46681748496465375,0.6421351494098158,0.6044197181606967,0.5983952706224015,0.6095956869928985,0.620100582254836,0.6639209841579713,0.5499001324516568,0.48670559381503936,0.5004479233137915,0.4019126810203877,0.4070422614357189,0.4853845149624335,0.36009662397756764,0.37443931882250825,0.3698341177030397,0.37724464494234605,0.43768031409561214,0.43334635693430146,0.4599643456354562,0.37185281080795785,0.3035955064164972,0.2347966452142879,0.26800888579486914,0.4393421743592333,0.404300093773716,0.4381795378690847,0.4653810882265988,0.520366561364143,0.48499283203820653,0.3404700470089526,0.3181500729504388,0.3181500729504388,0.20916489551450687,0.15563189728001345,0.12105379305187097,0.1885247244004614,0.02069865606725344,0.19520247155833065,0.29645302971981896,0.3863011160713937,0.5877065368631879,0.4661593707917875,0.4549495640833617,0.3649066969003221,0.41026927512621714,0.3867998646122724,0.5492092207976877
776,0.3264704253411501,0.2878500991823077,0.2772164157405153,0.19418244386430494,0.20701677004760896,0.18106560756452675,0.29854532680557455,0.2720238808912746,0.32557990488927324,0.1599096725309522,0.3734031450073964,0.3721971986865693,0.38018055272336815,0.21526035162759652,0.07121142259201364,0.0,0.08510902220158396,0.10422578884703833,0.13551116599525856,0.17977184793659864,0.17427263390407963,0.20673355397915766,0.12429767885558661,0.0546425410414184,0.3453697059795856,0.5270160326066142,0.5319698050054271,0.6310296152555376,0.6310296152555376,0.6681000072381433,0.8203217245148661,0.902209958875337,0.89182378931554,0.8739932695452092,0.8089260317631558,0.9132208081357492,0.7600262415757021,0.7419212856438615,0.7425632866771035,0.642223500066489,0.5995581497594054,0.4239451550915953,0.36007727632721515,0.3346794941747776,0.349285895671727,0.19718425430069308,0.07961013800881221,0.06546858393897947,0.06578254629236038,0.15711286580280223,0.2014017087024199,0.1490976531617822,0.3256111850874628,0.3731859259570075,0.49317858863623554,0.49935033998104394,0.4610651049029895,0.3891465106387505,0.4048588375193559,0.46639001049382184,0.27192720581053237,0.3469172405123374,0.17124506333937287,0.254169056202877,0.2727267919356856,0.4418737102350072,0.4460870072321499,0.40613821708348263,0.18709281791160146,0.3935514350372588,0.2016515023940353,0.20616420608261876,0.33463801208066424,0.6126680149317195,0.9301548317783502,0.7942286075471762,0.857446557259641,0.9291671254687125,0.8349828366967996,1.0,0.9732596733785988,0.8506545268459532,0.7890493926472973,0.5826216997776563,0.7800171132132379,0.7524195864800393,0.5724306452592862,0.6466852156319842,0.5930703532062651,0.4785739472733331,0.35870450940155363,0.23321553599146685,0.19566492877841227,0.23705215718371486,0.32485746448428715,0.25499271707015825,0.24257814340679865,0.3182028728355017,0.4303275559807474,0.45543048002905845
782,0.8473668704039065,0.8972390754896431,0.8646701865678774,0.8270107891781717,0.7884995075829395,0.9021404731900137,0.9282607879451854,0.9389959188288493,0.9336537536544564,0.9592069228787947,1.0,0.9442282317199628,0.821492522887713,0.7506939689837361,0.8301934077392945,0.8328156333864302,0.7813112150953184,0.7430036358203372,0.5178427793969598,0.542181937805409,0.49305529066851633,0.4474244753423778,0.4317378918960242,0.41626804447537874,0.38355504265837154,0.464618082839321,0.5114380860087937,0.4410251191020145,0.4401203784560541,0.4427828953596582,0.5107182215733808,0.5150542042126323,0.47905443870542797,0.4145449006047724,0.4802956934535455,0.4902367035786333,0.5078126882849189,0.4546269474587266,0.44639090702742873,0.3545824309661434,0.3489927845686393,0.4036169542909639,0.37243429753994506,0.33776154054006535,0.3056339603062759,0.2754275937471413,0.1991864175767458,0.08660452490376969,0.017472933324626773,0.0,0.1767144494320374,0.19353898403207248,0.18576045085776793,0.2049539104168836,0.2137656298727578,0.25918261970156325,0.2809935890948552,0.33181474864611604,0.22370076393536387,0.14473532754631163,0.10439044031245988,0.23897657129664326,0.22989201138343376,0.2844510458295259,0.3345561476603843,0.2681742583080211,0.236045241204244,0.06171689868252123,0.09325518181670066,0.04822035695647128,0.13952894623202208,0.2482596467195105,0.23617743147443973,0.290798828978622,0.31212861654177887,0.4177174058933821,0.4949098253690987,0.6282639068409326,0.5594936169630406,0.6276051638551271,0.6277836222586369,0.6558000090010248,0.7597555886768552,0.7680317291710645,0.7209151223605947,0.6424643387011215,0.6352344277447736,0.5442384333907551,0.4340951934895395,0.3522921164495463,0.2990719759936903,0.28964918495052433,0.2990863362039367,0.28413139054203607,0.32233103159171494,0.2775621267249017,0.10169192153827393,0.1539605357011204,0.13930505610068472,0.260982812070688
784,0.9709587547621231,0.9836249351875581,0.9101472275056423,0.8935215223869502,0.7499769476721999,0.663361421300163,0.7495308213996347,0.7419492216320257,0.8020184351451934,0.774769541734343,0.7373830714951305,0.7953405177631269,0.8588261896028415,0.8059407809802739,0.8296868112228895,0.8005833108319723,0.6998370679502011,0.5675830244557792,0.5708348733942542,0.6383900569536813,0.5767794489344646,0.6561256891256837,0.6698457554831114,0.5832396714433795,0.4578835658839536,0.39131675572624264,0.3684169298859539,0.37773321025641954,0.28409371698210506,0.17291870125580716,0.14160510225858472,0.09761525982453799,0.0688720739377318,0.12797175311888426,0.15500508579248679,0.0504331932426736,0.02452715701995197,0.07216445686348445,0.04805905818283582,0.0,0.11251457220505595,0.18124599376810252,0.23468496757916574,0.24033846793537766,0.29894410421500056,0.26719852287066964,0.3465699753495084,0.3776401129193108,0.43816979779116605,0.45881753290589244,0.45744781386742983,0.41441892555023224,0.4195096955755373,0.4310640306804589,0.462913957388368,0.4172128479595211,0.36527028197928807,0.2919290745937277,0.28450204100207954,0.22253722808342483,0.10288402750978001,0.12087590827498366,0.19550019102145536,0.21739549539507058,0.25261836749943245,0.36462243104444164,0.43420600629690465,0.4764466931587079,0.48767928648687486,0.5415386975162666,0.5297906415223896,0.51100800824966,0.61364369409281,0.6385948568398402,0.7891263077337636,0.8249826633985193,0.8909172355401384,0.9360592991140286,0.9160185505817732,0.9419285511856682,0.8863397840884308,0.8943576721501538,0.7565172794180541,0.8261888329325524,0.8711068318095341,0.9062762397534797,0.9149909829816453,0.9471693712281644,0.9806228267629966,1.0,0.9182164123290902,0.8652091919854805,0.8602137703054983,0.8640717392968951,0.9262550407569072,0.9491194550791537,0.8619738907179648,0.8546564054007685,0.7668632609588578,0.7652095831846155
785,0.40134463927569286,0.3699245787424798,0.45362873088852973,0.511333755982837,0.518431947611306,0.5196375713865096,0.48371121035179915,0.512272610914451,0.43625967830717505,0.38615021219209145,0.30262403608771277,0.2888180358280568,0.21139813690594678,0.26202842625368694,0.24564293921962305,0.24858022717340772,0.31199070278900887,0.35457741671030074,0.5279083284407072,0.514521314039884,0.515844711852301,0.44258524775045355,0.4062988964523305,0.4152676658731426,0.43846398777348744,0.4969655466284824,0.5412049839013336,0.5766862841909624,0.6187905244294387,0.6677202552105347,0.6997667247179454,0.7470728943441324,0.7734698918063393,0.8260969635893395,0.7613764780114346,0.7281455572074339,0.7493787697422352,0.7611402850565404,0.8265561469973122,0.8656484499809505,0.8818068403842654,0.8769643868910232,0.877093216021965,0.8649968936845436,0.7692900749281488,0.7639246562778403,0.7280316294215802,0.8476165359537692,0.8795717899705662,0.9552853697228766,0.9961691468066164,1.0,0.9665292417890755,0.969307060015829,0.9574312824113459,0.8582285211261873,0.7881543399036149,0.8149465876752033,0.8143786333316461,0.8295625764465249,0.7606268121451307,0.7482419288299546,0.7167313100248697,0.7220748518181969,0.7409286254219759,0.7232859252720449,0.6342507875830967,0.5121324187812925,0.43445762756420214,0.3433761432214109,0.24377449211015084,0.2760068840562177,0.23396773945595065,0.262444838348511,0.3262837032330269,0.19783036760990727,0.24810289909932248,0.2871307195198897,0.27435068789173267,0.32252212149822684,0.3498206761115405,0.2693013824081315,0.17533261000831166,0.19495696093396192,0.157996128277507,0.08952324009247661,0.0,0.030439095071582722,0.005888348711839238,0.06405937616702168,0.08442899175945882,0.01866383711323345,0.05258654137463929,0.1584535478606296,0.1839824117341226,0.15776081188845237,0.15893018307206974,0.21398928663972777,0.2564531552189056,0.4641635352750388
