,S00,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99
913,0.5954680595044725,0.6597503813131905,0.6966512603473182,0.7631411583873449,0.7899104020240748,0.7678279333481762,0.7140484515206599,0.820321335387085,0.841671844903874,0.7712946340088236,0.7783197293895482,0.7767352479150195,0.8409553796820154,0.9043503075691257,0.8904749050895442,0.7816132844941192,0.7603180080929057,0.7061180202921018,0.7752508381793919,0.8840297617711368,0.9108615951665777,0.9297919045514974,0.9356926333311761,0.981097654149421,0.8568725476435733,0.9295797888096642,0.9955401403025119,0.919886171430963,0.9419446293294099,1.0,0.9692453692439642,0.9742306188020564,0.9073924569725155,0.8853984471466689,0.9173441131337617,0.859222065228142,0.7898049042195779,0.8193389044026204,0.8510795247346461,0.7991745342314652,0.7772607476052683,0.7091322867522382,0.7002593394264663,0.6516671781589907,0.777643908168337,0.7396137635018196,0.8188222060733455,0.7282969805565664,0.6318804891897098,0.5586709458903092,0.5665930582866194,0.4356528214728293,0.2955753551934225,0.38560100109371515,0.3541664043658863,0.39560709278710116,0.4791364127188972,0.3819409143930258,0.269076202176558,0.3850360599772873,0.37977440982253174,0.4450632101264171,0.473171646316748,0.5940489594536214,0.6119049161780276,0.7111354980502127,0.7938624301699082,0.7542748963282105,0.7606784794428172,0.7527008019437654,0.7122904839903976,0.835261077986719,0.7654070366724431,0.8238288738000868,0.8561704698276069,0.8158334829166987,0.8481469299856083,0.885307250512825,0.826518806286965,0.9196415523135726,0.9359590242557182,0.8195269060142528,0.8685226067492756,0.8650580612293928,0.6923686636609993,0.725343611257253,0.892365461613327,0.8013224886027046,0.8034733694204537,0.8484487200132261,0.6688170836770023,0.5931691967955245,0.5196280319974593,0.4766281083007492,0.2918995636862654,0.23509713404526236,0.1421949707285921,0.0,0.05628684691074059,0.009340280028637148
914,0.6125266381034374,0.5685463924362829,0.5746416045845,0.6465836166271569,0.6148173186520257,0.5837866741208122,0.5266213348629724,0.5031851553798246,0.5736482919696005,0.587107149033937,0.7150023754747666,0.7140032897188252,0.8174849780129031,0.901605523404773,1.0,0.8568157446182215,0.6794037507888968,0.55349859798773,0.46070999609194146,0.38787265480900046,0.40350048957946166,0.35914283910446043,0.3592173342533988,0.37101616971650725,0.45002668780841437,0.3620044539352308,0.3978261926956265,0.46379901165997095,0.3471059015791423,0.2938714620522113,0.4386823135509269,0.5452564772531198,0.6325762004885095,0.558395999870056,0.46881724768793587,0.4945085368707541,0.42961537001733485,0.4066096623428857,0.37033062504422487,0.22589820531478436,0.18682282238714634,0.34974920137977444,0.5362456933646031,0.6916922867202185,0.7731701921869288,0.6984661823305259,0.7612432969197768,0.6590881236238935,0.6480427648368169,0.4192720381718572,0.4016151078652076,0.45605935191686714,0.46243506081837255,0.49277194894249354,0.48930782867885664,0.47064509955932726,0.37598022242863494,0.3256925735440392,0.3419957963558437,0.3962245860100759,0.5309212918231332,0.6483078672800332,0.7626601366046418,0.7448131630411766,0.641251734885045,0.7099964009969695,0.8074904566279139,0.7206782673141073,0.6712990708828055,0.578241237156517,0.5480980794148524,0.46910850764323836,0.453674585699152,0.36157471794703294,0.3651622854807649,0.38980170326608526,0.29823040675799,0.3690552377559572,0.31859249326673683,0.2215415468730925,0.23138462046260963,0.09504843227688665,0.1280613066781568,0.2043074784854492,0.17659060636139606,0.09809418181926968,0.07155104307902933,0.07299739779360366,0.0,0.016468399182395222,0.11679146098102351,0.19630824028332647,0.224668219745065,0.24490511631458117,0.2754067622873412,0.25196106230903603,0.2945171476741585,0.3265834485149779,0.19778895556222484,0.026243514601075227
915,0.6047427578531231,0.6219923085606347,0.6344758571710571,0.6416630701845427,0.6706960685214981,0.6637621431335138,0.728129143759448,0.7091601919021139,0.7038819017675176,0.636555690480639,0.6066649293365405,0.6322503980640063,0.5783591180709684,0.5306617126345069,0.5327488836704678,0.5671557312570402,0.5340931551431097,0.5056485718548314,0.5129837142166399,0.5353971365404716,0.5442709650656684,0.5563979845101157,0.561015096771828,0.44982318443744534,0.4367553699157077,0.3781270518639995,0.30452494768296895,0.2900993282047411,0.285102180616987,0.2614998254827899,0.36827416176102423,0.38279942427829644,0.3102547151525494,0.3791460671535232,0.3312790364917187,0.2670654686314732,0.22023486620118363,0.2003577161292169,0.2297846603979335,0.1421495249581513,0.09830066954562758,0.1517138602583758,0.07558052878817406,0.0,0.04318111471197951,0.07013573698778595,0.07942498967837625,0.05679865315971849,0.05938443557418932,0.05119190550451464,0.05542485622555692,0.1428174818923964,0.15612386347689874,0.20939314257135735,0.3247613450422729,0.3061505340519902,0.27815815917454184,0.28833698505226646,0.1518885930242496,0.1009625674486109,0.1239919709405336,0.10995700926890159,0.12443207075444185,0.13265853235374472,0.12156836968560741,0.12319673497639624,0.12055752665706314,0.19183725294243356,0.19868881143245212,0.2187507947376862,0.28582745272075444,0.3802693715647044,0.3681557397321642,0.37345030574310045,0.40520259290790567,0.3848170808375309,0.3805931707445527,0.3846966631824522,0.3533606028464607,0.3198528574396354,0.3442687725053944,0.3672887485021557,0.3593406027211568,0.38640556204284543,0.3136918572088588,0.30897485778711853,0.3705145365805009,0.3950470668243543,0.42759930394604057,0.41602016186043483,0.4230100942285676,0.41720073020208664,0.4614672765564187,0.5366258108127792,0.590636139961442,0.6819220033987775,0.7269890096488769,0.7215609234954382,0.716385847933394,1.0
917,0.29166198713264446,0.2244181314157648,0.29362369102553004,0.3326334141997942,0.3117218151786572,0.18732041043959605,0.18043010426240622,0.2030877236913464,0.2684278673349493,0.19964337505847526,0.23676953749427343,0.18983004246947402,0.21171992059888728,0.16478297444722553,0.12362424322306656,0.09971708600284059,0.0784708298502153,0.07768024373893913,0.10785101586076896,0.16365025899720348,0.11293169193438465,0.08397259448540395,0.09559039789187715,0.05017643139905856,0.14507663168725748,0.15691882587265324,0.22824399820536015,0.17156594029832817,0.07546733293943232,0.07182139876750354,0.11867648777699247,0.09971822441568029,0.0886771391342742,0.16175816167874493,0.2021897939255068,0.2063470530551968,0.25622341917777325,0.2536975276154351,0.21829672299867958,0.24639048704135572,0.3525504256885767,0.433679738690304,0.46681872813075376,0.4527829361484464,0.5261204197102307,0.45987506071009837,0.3957465211756483,0.3717548384108318,0.34674403835327405,0.3557142865504731,0.3321951835048118,0.2608284493029395,0.2776402472743387,0.21197260834458725,0.20150716542472774,0.20341555215796633,0.18898029095485017,0.20900842954015383,0.3080031064995668,0.22897807806993895,0.21220244894860477,0.09921471882524804,0.15816726389840666,0.16355761075014938,0.134409067380649,0.062222189532805235,0.040419124276853596,0.0,0.04255104071221183,0.1089736225805216,0.1915172527702768,0.39769708373398593,0.4230321460177723,0.523726768989637,0.5353729759850764,0.5634336549739395,0.728929010209482,0.7069552927933127,0.7185679386888709,0.7625437328784247,0.7604287285417848,0.830037962791137,0.911101597412128,0.7993409974821536,0.8068517913948818,0.8334732419919528,0.9356427474013498,0.941270332654432,0.8799170538262608,0.9006801690785912,0.9478431113702487,0.9435935862874919,1.0,0.9276458912217151,0.9140251569718667,0.8778968853222081,0.8038316403422892,0.8291364149716258,0.8083426197484463,0.9529921147462219
918,1.0,0.9536198217959528,0.73574462157738,0.7223111605684122,0.7770899225112453,0.7096117882009332,0.6834908093971153,0.6461602323661234,0.6121796005751808,0.5765219445914438,0.7380279894640547,0.7745030224219094,0.6924426631594256,0.6627877779258594,0.6627824162524858,0.618908497410901,0.7143435040556891,0.5904137642108437,0.6207503947464658,0.6470847725980006,0.6823370801780778,0.697197476010702,0.6846452467098356,0.8307531902950631,0.8069523036798427,0.8557303569392531,0.8694714365560283,0.8601876307738682,0.8335985290875364,0.820373056481013,0.6940634422516894,0.5397604451383121,0.5682995448800352,0.6929454087997667,0.7251690387905311,0.7246697637836769,0.6777874197315933,0.6666729674079568,0.6286018443158619,0.6382278257513632,0.5663033990550795,0.5195732986428061,0.4292703361370705,0.3977727590238635,0.4410240733773098,0.2611571583083946,0.24814028362955842,0.2630032579825802,0.3039699005725406,0.30581887659622436,0.15701263434420532,0.22648102211062246,0.1742743387619706,0.2528212241201486,0.34260572013145735,0.32694052910505944,0.4018246202416653,0.5210218057129121,0.6294362345274722,0.4964549646164056,0.4542787021285034,0.4429628193893297,0.4048281382679963,0.5752720774131287,0.520204918957498,0.5079008694964928,0.5360374622041261,0.5887378667465117,0.7514215626114082,0.8492213652929066,0.7965777391700236,0.8345614074452946,0.8535018920482339,0.8894867647690126,0.8873110372413279,0.8255773181803062,0.7757824413928646,0.7599296027218104,0.6992345226706965,0.7018149159937342,0.6209654029255212,0.582845763672888,0.49661742969565414,0.4615712648271124,0.42068405965450695,0.41956315984735154,0.4808121220707276,0.46604728353057834,0.40201064642612006,0.4178905727334796,0.3094338242027482,0.31694897362233126,0.3989692763699771,0.301017018170248,0.18988440709846535,0.044206700385438384,0.0,0.07072005453709325,0.012692351895954296,0.12504461873861358
919,0.9081790924264596,0.8389660447479671,0.7112414358202158,0.5937646360468772,0.6121548124737317,0.5793610809188063,0.5404778906350229,0.6376813354475106,0.7102277395670433,0.6617114192439548,0.5908702562571675,0.6196153546085468,0.636074877649167,0.6289411473921296,0.6249127868415328,0.6526535643464818,0.6503383010326194,0.659603533286675,0.6997189278979034,0.588991336393333,0.48719303939562575,0.4572571609465301,0.5051718114485748,0.5297959062619181,0.5343997820024907,0.5765134029417541,0.568058016272028,0.6193332160191708,0.6749481442205462,0.7373420774768825,0.7348122425024975,0.763442293623552,0.7346172056874589,0.6811899426688622,0.6388743062311644,0.6561886592206037,0.7320369645488644,0.7705977489422493,0.711613122420141,0.7263341741487238,0.7113487534063568,0.743150362318651,0.8051208348652659,0.8289636371398353,0.7798049857526578,0.8931810007122855,0.9289587193513754,0.9363145776650655,1.0,0.916680738581383,0.9259545663440821,0.9184610423459217,0.9689504242474819,0.9022960872211514,0.8093091471512163,0.7417299361006926,0.7387779061420632,0.7038076752602117,0.8006671775889684,0.8448004912672264,0.7872321888174574,0.7291657942672616,0.7251865209783919,0.770413039458725,0.8188991394586216,0.7826641293873734,0.7155919969754208,0.6634603407771237,0.6325853331082307,0.6948381075333309,0.7234013059509681,0.6778150980165727,0.6564423762976536,0.6329596426158086,0.5827491479900957,0.5774093761500562,0.526992392392869,0.4787235669674087,0.45190903669356897,0.5206488240542231,0.5122079075429791,0.48222676888542104,0.5149160749880652,0.4347052201902535,0.3704049070656643,0.3833112442457294,0.4105707454220247,0.4301539898731704,0.34854318933285233,0.2784352160553825,0.24801202277497153,0.18597503688067168,0.1493316228963874,0.1330616869672506,0.13186772677185418,0.0710824986530396,0.021106127914510043,0.0,0.018386670878383474,0.13214880533677903
920,0.5125374303276511,0.6165612747009169,0.6197977097254357,0.6105533082057033,0.6216065381940712,0.6475023367983945,0.6651653751908702,0.6477379999803695,0.7034519296358382,0.6484395342782928,0.728028003947805,0.7020973073444342,0.6538147955204662,0.5940002498974274,0.5590922366733015,0.5839888377076755,0.5702804065655799,0.5637413574593035,0.5127453490158272,0.4814991766452007,0.5582123476118558,0.6111729888181864,0.6293855757052937,0.6818643700601928,0.5505682649229023,0.534480589382668,0.5232108014541265,0.5078648502702872,0.67218274737135,0.64276647671669,0.64276647671669,0.6216326730274065,0.5831105637869065,0.6265019108477411,0.7045742478116366,0.753592135621439,0.7584557312576031,0.7715494176327677,0.8728580238964836,0.9639224440787691,0.9504796267028046,0.9573049024846157,0.9744076121937533,1.0,0.9991371781498765,0.9609824222287048,0.8342771296244711,0.847302223821755,0.7998326986138228,0.793478991543177,0.7525445836928497,0.7918008271941607,0.8042939850849138,0.7467705876025774,0.742677662201171,0.7139458400612778,0.786316845520264,0.9508647995449749,0.9163040029004283,0.8208312685988651,0.7582607212121336,0.7644237307085856,0.7407768838194692,0.5770260962524807,0.45606414281574514,0.43440476717444737,0.4758028510107927,0.4696749372577559,0.4887931038379012,0.3975245578840375,0.4001864375911843,0.33464640124683825,0.37632572171994483,0.3617201930373574,0.3578996908717105,0.3820596257866743,0.3227239156377938,0.3299892391610139,0.27521191329565653,0.13343149861015094,0.08346687546568006,0.07475593588300276,0.0,0.0021664483200204165,0.025103876710842403,0.02165682490640785,0.04867447434610742,0.02732492805062443,0.13424709593896791,0.17498081593826814,0.32780742036463684,0.2500129679736284,0.23531107674057586,0.1539852052684714,0.2347048579678985,0.22135441598268085,0.2474406373893863,0.3864835977890568,0.40675195460598934,0.49679660653647006
924,0.7796291610249722,0.8362437713056561,0.8592579476011994,0.909743760366236,0.8786039686856328,0.925453508198406,0.9115080001176423,0.9035761154333694,0.9454737672940356,0.9429355956896334,0.9475619340204363,0.941228676691373,0.9226903342624927,0.9453960282812147,1.0,0.9602228182928029,0.9240736023670616,0.8603878823469915,0.8634486791087748,0.8350633008230003,0.8037752965796697,0.7740707942386248,0.7943173639028323,0.8152786543715663,0.7216030366471069,0.6328662520238382,0.5292297068938023,0.5005297632043573,0.412707174650037,0.39590401958002297,0.41890140067325005,0.42355053633951645,0.3792111080636565,0.40463062782403947,0.38282999763282066,0.3870553832793339,0.4143397760685,0.42561892816066116,0.4047319524501126,0.3568313877098177,0.3496091145456704,0.2452858049518075,0.23017729029932313,0.24688173291108012,0.2480376873404751,0.22825018823590187,0.25258179959661653,0.15833730795722714,0.12156980857575488,0.20053911906258812,0.2953073733217151,0.3734116338795572,0.44232497012594885,0.43278843848619664,0.40431990337,0.3640360260304438,0.29210015660092853,0.2930793537972711,0.244567268306638,0.21903560427411473,0.11733134529485169,0.026982577686015356,0.0,0.02160492366331402,0.06805401827447621,0.02722832316567438,0.08034875625433348,0.07667164959992953,0.07295768183569783,0.11718486004240196,0.14960778920694734,0.19248034113691556,0.2213518779114533,0.2533835103814543,0.24066861684686752,0.22236100851846632,0.1900680037859618,0.15837529911260256,0.13775851393112212,0.27108137162485046,0.27945006765166147,0.32526531767039596,0.35687058182253995,0.4455413276101209,0.4577020550337326,0.51186792451575,0.5266485667734231,0.517610682184846,0.48086450408639386,0.4719338841815721,0.4794265682359702,0.5158000573080519,0.4622809193656226,0.4853875065191837,0.37016848868913743,0.37061931199586806,0.27032603725871146,0.22824862527780762,0.26626981751973505,0.12668298248688833
925,0.6812751653119598,0.7444201835330368,0.7168582531255691,0.7065320252164596,0.7139586820869469,0.7138682198310079,0.8260101031966316,0.7623027933055795,0.7066135174588999,0.7081490794410495,0.6610437649758611,0.6551181508446782,0.6660404607321059,0.5563225869331353,0.5176910088133303,0.4432616157190054,0.4860317635845899,0.3485002456703555,0.3866452043934671,0.40529224149136983,0.34767283947130956,0.3350966444051521,0.3168004124146315,0.3568294455273125,0.3793426178119447,0.41616568858607056,0.41817114733024396,0.3125491203108112,0.34793743285640427,0.2943204109023835,0.22765412989893574,0.22828410207847416,0.05219850190471762,0.05915815498762116,0.10004662439179753,0.2100599636447061,0.10944643975297165,0.1143610302346942,0.02503668791471052,0.004489777009545236,0.07610913810421081,0.1528603892081753,0.11540338355910022,0.1892144527505072,0.20720781754173523,0.22636074352245777,0.3589614642945278,0.2619845232583138,0.22306809734686445,0.17419298460964341,0.09429158643740634,0.05498202985588344,0.09375474610509299,0.05705043545465686,0.01898458055029767,0.07257441963452749,0.09862292859067329,0.1426950988971747,0.1107785514627882,0.10725964666929717,0.09303460609511595,0.04706962385745131,0.09167916764739921,0.10308408120449834,0.1077136681350649,0.10750984864264757,0.0762176737166225,0.0,0.16169343447988468,0.14547486860813438,0.1562456528410437,0.10781474688593502,0.1386249676961403,0.3015930287868765,0.30919097325822004,0.38793061243089527,0.3887012729717411,0.3793557903304665,0.510598857501081,0.5453327022658343,0.5787538105365874,0.683941063062959,0.6932073848514846,0.7760295515310323,0.7641316451114872,0.8003126815160624,0.7204532458567771,0.7837869223663371,0.8674673951637081,0.9130254159870902,0.899594058510339,0.9424618457433179,0.9647557323164522,1.0,0.9295500211155949,0.8593475841189202,0.8920035529731842,0.9123549446668846,0.9334311003768326,0.7883286993430603
927,0.11718512367929777,0.17107232712493786,0.17136687951034513,0.17720925329973697,0.12996075060761875,0.1670448574124205,0.10698578352026751,0.04972171598037126,0.08277958297063023,0.08277958297063023,0.10599958231913759,0.18520522751946109,0.2340446723954998,0.11244611411670559,0.0050835193032112685,0.0,0.07419140246591291,0.032289762987207024,0.07157199044696676,0.08776764148203522,0.15384638631814915,0.11508587726635923,0.10083402030691949,0.08440844731859426,0.06299796101895962,0.11187901422091262,0.10731017375848562,0.11215250367401855,0.07985443850368827,0.09544812158923219,0.0976385505485137,0.13046674487408677,0.14541578147218448,0.15771659193615278,0.1823829215590949,0.2237297194101968,0.30519639298533563,0.2553836690163902,0.23667139297533907,0.1899245429131721,0.13791568664911405,0.16388575720199383,0.3079554378346638,0.43469107174781624,0.4940913040181013,0.5239547924683812,0.6129974367972557,0.614619361405001,0.5815470063058328,0.5091276927441977,0.5334322598497344,0.5035150377220761,0.6030714819887216,0.639445954021206,0.643092719002894,0.679279214440235,0.7223845581896835,0.7201075128847768,0.7232195458886933,0.7232195458886933,0.7044918968665507,0.7313265098493322,0.8084784187656223,0.8655685591011436,0.825196087317766,0.7784585261827439,0.7988307703866628,0.7280581771872218,0.7567316185137657,0.8020479410776493,0.8171651613904274,0.8513933112521771,0.9152417275730742,0.9152417275730742,0.9340954939325004,0.9554010462887441,0.9199636821538384,0.9338455896692106,0.942147630022974,0.9113623497715664,0.972161567936578,0.9318160334470488,0.8954415614145643,0.9015694336366803,0.9142374311076092,0.8783835494569597,0.9129586599321967,0.9807009272917093,0.9807009272917093,0.9807009272917093,0.9538663143089278,0.8965923748672722,0.8050276856902978,0.8267927023503245,0.8746942124566276,0.9105151307595079,1.0,0.9687226995843982,0.8762415430829872,0.6240842107741391
929,0.31829870704398905,0.28738454821013165,0.3304531819283474,0.2709856220246198,0.24080788899790626,0.29404356112054975,0.43008561731055184,0.415176270053906,0.5815241179453058,0.5610877854848244,0.5616706448270391,0.5476328646346345,0.5690268867387377,0.590919280147733,0.5734167192867313,0.5654199982932684,0.5971545752484894,0.6699248398925709,0.7487914495115241,0.802712297623838,0.9127431694483168,0.8400591028771236,0.8164389531113261,0.8227892613324872,0.8112891030959428,0.7924723832531343,0.8478150254899939,0.9006660177841436,0.9526361809068626,1.0,0.9499949782847619,0.8953793960102743,0.7940971535312127,0.7000851630564914,0.6460602751442099,0.6179372484702366,0.4870740519044014,0.41649482590308623,0.45870462419804514,0.44723446080320023,0.49401082507466076,0.49814721434348286,0.4100925404627786,0.40455141218581536,0.35230069504600026,0.28895627265419793,0.402125389858007,0.4369526074539013,0.4682558027292205,0.4897913422663972,0.5565468082439331,0.5227258802017327,0.43005855673580945,0.4536974129725018,0.531298011330259,0.5512575820252671,0.5673601026890746,0.6627653600014463,0.6664076651762978,0.6792221373614191,0.7065905120487557,0.7403999426612068,0.7866282121781633,0.7132367149921521,0.6289330121042535,0.4796282553420129,0.5940259910076595,0.5850413601042055,0.524229373804393,0.5366212332521129,0.5328950673386011,0.4392248798318203,0.4541074170250607,0.49878908165907604,0.5121694863155686,0.4783307617855399,0.4337321200300176,0.4868666238674493,0.42558506563490156,0.3335763202405281,0.27253672820288233,0.2627668758026531,0.3362963067339624,0.2626176096655917,0.17534639319453244,0.17230360917296264,0.035744959397110726,0.007495115000905579,0.0,0.07244502935382974,0.1286958463867838,0.05424044189740667,0.12078524955648144,0.1497197017308672,0.2471932349377409,0.2520075274790148,0.2570721348874857,0.24979015799823936,0.20239840492651667,0.2077941539739746
931,0.7224483562864378,0.7197322375503546,0.692160457533178,0.8055049735192658,0.7730842384048491,0.7322031753602035,0.6250614339322644,0.6753988167917235,0.6479564872530122,0.6907826421076537,0.6865080666964526,0.6622318242539669,0.7293049935981216,0.848065548850184,0.8891106940686867,1.0,0.927464893992125,0.9684059209061768,0.8722944361555748,0.8634009128584542,0.8050389297229832,0.7819137693627415,0.6676406033455312,0.6390531057687748,0.7033952503564497,0.8872142129985852,0.8350228771109118,0.8399976956929401,0.7779615347824673,0.7841338245447423,0.6911588789911983,0.6610275120536272,0.5510464837654933,0.4511203338578027,0.5174172480078176,0.3450489066994255,0.40210699004104783,0.44762279118440074,0.22650632905378698,0.17455633552547384,0.06291258406563796,0.20368707197868544,0.2410600366057014,0.3129613614441755,0.21443719468068645,0.2421556216642521,0.2803955735138875,0.2463621179816314,0.3314254761918416,0.33024627108708876,0.2162568551812774,0.2627432217874842,0.25923482078508103,0.2877651348000625,0.21924446066472447,0.1431819032147346,0.13516384819460056,0.14496922186741,0.10552157978086572,0.08865690086339353,0.19349421866185598,0.13327644714790549,0.013853241162811858,0.10394446205791642,0.08764454273886008,0.0,0.013765236117597706,0.07264668538318418,0.07264668538318418,0.13842974610261086,0.08610425231106232,0.010529396410534578,0.19104473229569555,0.19104473229569555,0.2524780352085324,0.1959403555137825,0.10035850572584606,0.15614660605047898,0.15614660605047898,0.21831381345008694,0.3059840659738776,0.28525458335433684,0.27944079392346627,0.42334243098478297,0.5362227348045487,0.5611217959189055,0.5864380904333042,0.6764754165158928,0.5827556461415001,0.5439821430885657,0.5821218401700686,0.4986685727424023,0.43044738746703776,0.4018625585887751,0.29832885784101254,0.3279798268070855,0.25739654450036475,0.28885699521366626,0.19897771387063357,0.16600047526853406
934,0.9933866563968345,1.0,0.9465852278532311,0.823461491662134,0.8144441713084538,0.8836957595385807,0.8139863648448157,0.6344945060545358,0.6149725789509796,0.6833316498385141,0.6820177801857429,0.653812064289836,0.6209242047872775,0.5995884577795468,0.6081253140658277,0.4877020101624733,0.31704822835984314,0.29316341752076186,0.22633810942369725,0.21439580122166,0.21938354122121909,0.19937772162679565,0.14426748987773144,0.0552875837927542,0.053161846751043865,0.018571446033993463,0.0,0.01842984994532874,0.13014095022799674,0.11551547990547005,0.1488443300556383,0.03911608279495709,0.14199678747792718,0.21053783185609468,0.19998019577013873,0.27117107273410584,0.3240373063657105,0.35158902645694906,0.4098064621870368,0.44061713474775,0.44164023407862174,0.4234939865725046,0.5256072349914486,0.4783545083345133,0.6110260277681338,0.6519522072779165,0.5994942899730675,0.6245156859110672,0.6404014196728679,0.7012538723626027,0.643095740916548,0.6837815842955831,0.6325552086836036,0.6423835142376374,0.5955807439317955,0.6760861407817802,0.6662803446953325,0.7224875699158796,0.7252924105885742,0.741563592468922,0.6710467220463344,0.6129432798649729,0.5464119739692112,0.5231303744392537,0.46799567561560107,0.4753996128468994,0.5522511372316004,0.5733850311752717,0.5985708934187708,0.5986484215657315,0.5996618063773078,0.554467837919427,0.5241390363682685,0.5598093210796371,0.6260468409022648,0.6070053835906923,0.6528841167913726,0.6598283453901111,0.6686556513211337,0.644978203006656,0.6001205765797512,0.5309731328011057,0.5057879936630044,0.44469128561126536,0.41828150320579055,0.43978832891615915,0.45518785062566625,0.5412030840345995,0.5595860751432435,0.6321190389395088,0.5879502519543205,0.57415114648051,0.6213733693379603,0.5954737626976654,0.6545153320945918,0.6702403436299532,0.6543918626513513,0.5165755182118841,0.5352519607565531,0.5621168981400155
936,0.5250946421301684,0.4558373186676193,0.3161788654660743,0.44972740441595754,0.4246501453163475,0.3926126744806195,0.41935776600814395,0.36113849504579143,0.30571441411265715,0.2728173258413489,0.2851556316210122,0.305154915979305,0.3991119433419482,0.4766141876704509,0.5081940926841827,0.6105478093795382,0.590577089825886,0.5526223819510615,0.4742657210258725,0.3819272914416086,0.3181832699762116,0.12901654961487494,0.14970898659454884,0.16786717799712128,0.16904834115205558,0.12498223073009859,0.190162211010901,0.19387120093494584,0.1688481430541667,0.19145595544572983,0.1127771728755072,0.14606769564731764,0.055875768728577,0.14053368655518222,0.09735784255919357,0.09447067700704015,0.18242552404294302,0.13862000052372742,0.0824770513751844,0.017514027777856243,0.0,0.05846179234423698,0.11377775948109975,0.22617205639607568,0.26481064763356743,0.33028866666928575,0.4647615018963908,0.5101454273533387,0.44931724722285765,0.42718106952860285,0.39321297941339844,0.45202587710116915,0.4841493350810614,0.49878956128498436,0.4760373799040732,0.5402200176537049,0.4991448000312583,0.5484113971327998,0.5201324101998258,0.5861942932555653,0.563470878068436,0.5841020188105074,0.6434109976893887,0.7277671546302021,0.6787562816335527,0.7926102863428061,0.7882319659544257,0.7633008316523626,0.7421123904912229,0.7444219499914535,0.7187807281528587,0.7096063115337399,0.6527501842612211,0.6609525321131561,0.7659406453670778,0.6769505215919394,0.6498690996222536,0.7144680791794226,0.7622262009022551,0.7527675822982771,0.7574430380333305,0.8505165110522501,0.8212849809266753,0.8464876783895456,0.9228669632478158,1.0,0.9902204952337105,0.9177548768314004,0.8787985617114232,0.9467649558350398,0.8363221950134588,0.7518399928979533,0.7582676867200473,0.7840251595630768,0.7526023249297911,0.7642741007638763,0.792054236591955,0.7958866694023057,0.7971820044533577,0.8635888246492591
940,0.5272190998269218,0.3767171588977077,0.3243046645659301,0.4470009996133479,0.4942890967323544,0.567439268348181,0.570932705755519,0.5424764967047879,0.590844048120688,0.5237308436450078,0.5183895448633962,0.5279841537875193,0.5701278850310452,0.46712160651657136,0.47296005406376157,0.3034900121772645,0.4376764097023714,0.44115612138832017,0.30717896474517026,0.3686170137729727,0.4368546154579674,0.6630651589168036,0.5678888524792386,0.46897329434561336,0.49012678489937483,0.4840114383033686,0.3570067796167241,0.3578083631284904,0.3058452845266021,0.34523011239312607,0.4521062385197688,0.579096533310488,0.7152955423457228,0.6229393227025476,0.5824811621754394,0.6779976160728794,0.6216562047457102,0.6738116851929188,0.6589954414778086,0.6950658007916288,0.6756630109432462,0.71475840397367,0.6686134939185097,0.7045662796197731,0.6154926638741247,0.6468882033010523,0.7398954810879669,0.5832095999538627,0.514971998268868,0.2724498000794691,0.28947726282489317,0.27154264858660393,0.18707693470518705,0.3027560269899921,0.42846022509993825,0.40451465829940614,0.3815132519299412,0.46259300615590454,0.3489788111894886,0.1959092292392252,0.0,0.045997816225499304,0.1118727912153333,0.05712003783862566,0.11211496916221608,0.12707269319068756,0.18401098825421705,0.19179339234802453,0.3387671484114026,0.21389152293592395,0.1973668293855755,0.39640292201100197,0.34647481479212505,0.2479519833054509,0.2323185426222167,0.3641449128143902,0.27215931314113756,0.3368784810252475,0.3933254793448086,0.505967060023754,0.5768525096461864,0.6147371650325395,0.589695261042881,0.5302282946521207,0.5632578944535216,0.5932952532902486,0.6987542409187762,0.7389571817520815,0.862596949616539,0.9570733069141087,0.9070988743593658,0.9541486718352383,0.9319249526465312,0.9228535820308746,0.797456278037096,0.8120618420610374,0.8259696985492447,0.9429463530527324,1.0,0.8436563954285458
