type,text
本文,しかし、いつどこで会ったのかどうしても思い出せない。
本文,ところが、あの事件――宮部京子事件の日、上野の発明博覧会場から、星田と津村と三人で、件の男女の後をつけて行く自動車の中で、ふっと僕は思い出したんだ。
本文,これは素晴らしい！と、誰もいなかったら、僕は叫び出したかも知れない。
本文,僕は内心の興奮をおさえて、理由を構えて二人と別れた。
本文,そして、後々の言い訳のために、本石町の医療機械屋にちょっと寄って、それから、真直に家に帰って、切抜帳をひっくり返して見たんだ」
本文,「誰なんだ、その女は？」
本文,たまらなくなって、二木検事は先を急いだ。
本文,「浦部俊子」
本文,「浦部俊子？あ、あの――馬鹿な。
本文,あの女性は君、死んでいるんだよ。
本文,君、君ァ、すこしどうかしていないか。
本文,それとも浦部伝右衛門の娘の浦部俊子とは別の――とでも云うのかね」
本文,「なんの、なんの。
本文,山川牧太郎に五万円かたられた浦部伝右衛門の娘の浦部俊子さ。
本文,成程、あの五万円は浦部伝右衛門の財産の殆んど全部だった。
本文,そして、そのために、俊子の縁談がこわれてしまって、彼女は房州の海岸で投身自殺をしてしまった。
本文,そのために伝右衛門は発狂して松沢村の癲狂院に送られてしまった。
本文,それにも拘わらず、僕は銀座裏のカフェで浦部俊子に会ったんだ。
本文,この言葉が何を意味するか、物おぼえのいい君にわからない筈はないと思うんだが」
本文,「うむ、そうか。
本文,わかった、わかった。
本文,浦部俊子に一人の妹があった。
本文,あの娘が順調に生長していれば、丁度二十歳前後、――当時の俊子と同じくらいの年恰好になる」
本文,「そうだ、そうだ。
本文,しかも、その顔かたちが、俊子と瓜二つに生長しているんだ。
本文,切抜帳の俊子の写真とそっくりなんだ」
本文,「すると、つまり、今度の宮部京子事件は、山川牧太郎に対する復讐なのか？」
本文,「いや。
本文,それは分らん。
本文,実をいうと、山川牧太郎と星田代二が同一人だということすらも、今君に会って、前科調書の結果を聞くまでは、確たる信念は僕になかったのだから。
本文,だから、あの洋装の女が、果して浦部俊子の妹なりということも、ただ、僕の想像にすぎないんだ。
本文,それから、彼等が、田原町の銃砲店と、本石町の医療機械屋で何を買ったかということも、僕には不明なんだ。
本文,僕なんかが、口出しをするまでもないことだが、先ず、ここらあたりから調査の歩を進めて行ったら、何とかものになるのじゃないかね。
本文,では、これで僕は失敬するが、この特種、二木検事の談として、今日の夕刊に掲載していいだろうな」
本文,「き、君、そりゃアちょっと待ってくれないかな」
本文,二木検事は再びみじめな顔つきをした。
本文,その同じ頃、雑誌記者の津村は、自分のアパートのベッドの上に、ネクタイを外してひっくり返っていた。
本文,編輯長の命令で、陸軍大臣の談話をとるために、この三四日、足手摺古木に追っかけまわして、やっとつかまえることが出来て、吻っとしているところだった。
本文,吻っとして見ると、再び、探偵作家の星田代二のことが思い出された。
本文,愈々検事局に廻されて、今日は、検事の第一回訊問の行われる日だ。
本文,あれだけ証拠の数々を突きつけられて、逃れる道があるのだろうか。
本文,サイカク――ロククウ、西鶴――六九……種に苦しんだ活動屋の思い出……洋装の女――どこかで見たような女だが……村井はどうしたろう――あれから自宅へも社へも寄り附かんというが……あっ、そうだっ！
本文,津村は突然おどり上った。
本文,大急ぎで、ネクタイを結び直した。
本文,――なんだ、こんなことか、どうしてこんな簡単なことに気がつかなかったろう。
本文,彼は大急ぎで玄関まで飛び出した。
本文,が、ふと思いついて、アパートの電話室に飛び込んだ。
本文,そして、自分の勤めている雑誌社を呼び出して、その雑誌の、映画に関する記事を専門に担当している寺尾という記者を呼び出した。
本文,さいわい寺尾は在社中だった。
本文,津村は、今すぐ、社に出かけて行くから、外出しないで待っていてくれるように、とたのんで、アパートの前から円タクを拾った。
本文,「何だね、ばかにあわてて」
本文,寺尾は、手持無沙汰に津村を待っていた。
本文,「君、スチールを見せてくれ。
本文,女優のスチールだ」
本文,「スチールと云ったって、沢山あるんだから。
本文,誰の写真を探すのかい？」
本文,「それが分ってるくらいなら……」
本文,「すこし変だぜ」
本文,と、云いながら、寺尾は一抱えのスチールを戸棚から取出した。
本文,ペラペラとめくって行くと、五十何枚目かに、たずぬる写真はあった。
本文,――たしかに、あの洋装の女と同一人だ。
本文,「これだっ！これ、これは何という女優かね？」
本文,「三映キネマの如月真弓という女優だよ。
本文,今、やっと売り出しかかっている女優なんだ。
本文,そら、いつか、君と観に行った宮部京子主演の『東京哀歌』で、ステッキガールになった少女がいたろう」
本文,「あっ！そうか、道理で、どこかで見たことがあると思ったんだ。
本文,それじゃアなんだな、あのこの間殺された宮部京子と同じ三映キネマの女優だったんだな。
本文,うーむ」
本文,と、津村は唸った。
